시군구,번지,단지명,전용면적(㎡),계약년월,거래금액,층,건축년도,도로명,전용평,전용평당,공급평당,위도,경도
서울특별시 서초구 서초동,1326-17,우성아파트,59.93,202505,195000,8,1998,서초대로74길 30,18.13,10755.65,8066.74,37.46365882,126.6740898
서울특별시 서초구 서초동,1326-17,우성아파트,59.93,202505,195000,8,1998,서초대로74길 30,18.13,10755.65,8066.74,37.48902248,126.8681237
서울특별시 서초구 서초동,1326-17,우성아파트,59.93,202505,195000,8,1998,서초대로74길 30,18.13,10755.65,8066.74,37.9086792,127.0625804
서울특별시 서초구 서초동,1755,래미안 리더스원,84.94,202505,370000,12,2020,서운로 62,25.69,14402.49,10801.87,37.49037268,127.0283407
서울특별시 서초구 서초동,1467-3,서초대우,186.05,202505,182000,3,2000,명달로 20,56.28,3233.83,2425.37,37.47944749,127.0064423
서울특별시 서초구 서초동,1641-1,서초삼성래미안,121.66,202505,234000,6,2001,사임당로17길 116,36.8,6358.7,4769.02,37.49332348,127.019737
서울특별시 서초구 서초동,1509-1,서초한빛삼성,59.52,202505,134500,2,1999,서초대로40길 72,18.0,7472.22,5604.16,37.48831427,127.0080005
서울특별시 서초구 서초동,1446-11,현대슈퍼빌,216.16,202505,350000,19,2003,서초중앙로 15,65.39,5352.5,4014.38,37.48310311,127.0160986
서울특별시 서초구 서초동,1446-11,현대슈퍼빌,185.02,202505,280000,19,2003,서초중앙로 15,55.97,5002.68,3752.01,37.48310311,127.0160986
서울특별시 서초구 서초동,1509-1,서초한빛삼성,59.52,202505,134500,2,1999,서초대로40길 72,18.0,7472.22,5604.16,37.48831427,127.0080005
서울특별시 서초구 서초동,1332-13,래미안서초에스티지,101.55,202505,330000,3,2016,서운로 107,30.72,10742.19,8056.64,37.49268677,127.0252398
서울특별시 서초구 서초동,1326-17,우성아파트,57.26,202505,168000,23,1998,서초대로74길 30,17.32,9699.77,7274.83,37.49475544,127.026704
서울특별시 서초구 서초동,1326-17,우성아파트,57.26,202505,168000,23,1998,서초대로74길 30,17.32,9699.77,7274.83,37.52170557,127.0468145
서울특별시 서초구 서초동,1326-17,우성아파트,57.26,202505,168000,23,1998,서초대로74길 30,17.32,9699.77,7274.83,37.50634656,127.0729014
서울특별시 서초구 서초동,1326-17,우성아파트,57.26,202505,168000,23,1998,서초대로74길 30,17.32,9699.77,7274.83,37.46365882,126.6740898
서울특별시 서초구 서초동,1326-17,우성아파트,57.26,202505,168000,23,1998,서초대로74길 30,17.32,9699.77,7274.83,37.48902248,126.8681237
서울특별시 서초구 서초동,1326-17,우성아파트,57.26,202505,168000,23,1998,서초대로74길 30,17.32,9699.77,7274.83,37.9086792,127.0625804
서울특별시 서초구 서초동,1684,서초4현대,105.75,202505,238000,18,2000,고무래로 94,31.99,7439.82,5579.86,37.50017219,127.0185427
서울특별시 서초구 서초동,1755,래미안 리더스원,84.94,202505,369500,22,2020,서운로 62,25.69,14383.03,10787.27,37.49037268,127.0283407
서울특별시 서초구 서초동,1757,서초그랑자이,59.98,202505,295000,20,2021,효령로 391,18.14,16262.4,12196.8,37.48912167,127.0260699
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,37.60575474,127.034644
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,37.58136041,127.0174417
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,37.49298076,127.0207669
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,37.50054945,127.1459577
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,37.50280592,127.1360595
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,35.13390408,126.9306696
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,35.12195137,126.893511
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,35.19301549,126.8928533
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,37.52088874,126.7979632
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,36.3546763,126.5995682
서울특별시 서초구 서초동,1641-13,아남,84.38,202505,185000,3,1989,사임당로23길 53,25.52,7249.22,5436.91,35.19682161,128.8146949
