"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-01 ~ 2025-07-11"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1509","부산광역시 해운대구 우동","1527","1527","0000","해운대자이1단지","84.5368","202506","21","99,000","-","24","개인","개인","2013","해운대로 435","-","중개거래","부산 해운대구","-"
"1510","부산광역시 해운대구 우동","1536","1536","0000","해운대자이2차1단지","59.8144","202506","21","73,000","-","10","개인","개인","2018","해운대로469번길 110","-","중개거래","부산 동래구, 부산 해운대구","-"
"1511","부산광역시 해운대구 우동","1405-1","1405","0001","마린시티자이","84.9816","202506","21","135,000","-","27","개인","개인","2019","마린시티1로 9","-","중개거래","부산 해운대구","-"
"1512","부산광역시 해운대구 우동","1562","1562","0000","해운대센트럴푸르지오","84.5444","202506","21","106,000","-","47","개인","개인","2023","해운대로 650","-","중개거래","부산 해운대구","-"
"1513","부산광역시 해운대구 우동","974","0974","0000","경동","84.9500","202506","21","61,000","-","6","개인","개인","1995","해운대해변로 85","-","중개거래","부산 해운대구","-"
"1514","부산광역시 해운대구 우동","1388-4","1388","0004","대우마리나1","84.2249","202506","21","103,000","-","7","개인","개인","1991","해운대해변로 117","-","중개거래","부산 해운대구","-"
"1515","부산광역시 해운대구 우동","977","0977","0000","대우마리나3","59.8100","202506","21","57,800","-","1","개인","개인","1994","해운대해변로 115","-","중개거래","부산 해운대구","-"
"1516","부산광역시 해운대구 우동","1008-5","1008","0005","동부올림픽타운","59.8000","202506","21","62,500","-","15","개인","개인","1999","해운대로 428","-","중개거래","부산 해운대구","-"
"1517","부산광역시 해운대구 우동","1104-1","1104","0001","삼호가든맨션","63.0000","202506","21","72,500","-","9","개인","개인","1985","해운대로349번길 24","-","중개거래","부산 해운대구","-"
"1518","부산광역시 남구 용호동","181-1","0181","0001","현대비치","59.6200","202506","21","27,500","-","9","개인","개인","1997","용호로42번길 14","-","중개거래","부산 남구","-"
"1519","부산광역시 사상구 모라동","1362","1362","0000","우신모라","59.9900","202506","21","10,000","-","1","개인","개인","1992","백양대로 880","-","중개거래","부산 사상구","-"
"1520","부산광역시 부산진구 개금동","618-2","0618","0002","개금아이파크","59.7600","202506","21","23,000","-","16","개인","개인","2002","복지로 70","-","중개거래","부산 부산진구","-"
"1521","부산광역시 부산진구 개금동","618-2","0618","0002","개금아이파크","74.5900","202506","21","26,300","-","15","개인","개인","2002","복지로 70","20250623","중개거래","부산 부산진구","-"
"1522","부산광역시 부산진구 개금동","618-2","0618","0002","개금아이파크","74.5900","202506","21","26,300","-","15","개인","개인","2002","복지로 70","-","중개거래","부산 부산진구","-"
"1523","부산광역시 부산진구 개금동","618-2","0618","0002","개금아이파크","74.5900","202506","21","26,300","-","15","개인","개인","2002","복지로 70","20250623","중개거래","부산 부산진구","-"
"1524","부산광역시 부산진구 개금동","566-51","0566","0051","대동","59.8000","202506","21","12,700","-","1","개인","개인","1999","진사로89번길 73","-","중개거래","부산 부산진구","-"
"1525","부산광역시 부산진구 개금동","878","0878","0000","이진젠시티개금","73.8427","202506","21","55,000","-","26","개인","개인","2023","가야대로 497","-","중개거래","부산 부산진구","-"
"1526","부산광역시 해운대구 중동","1818","1818","0000","해운대힐스테이트위브","105.8829","202506","21","81,500","-","35","개인","개인","2015","좌동순환로433번길 30","-","중개거래","부산 해운대구","-"
"1527","부산광역시 해운대구 중동","1829","1829","0000","엘시티","161.9826","202506","21","280,000","-","28","개인","개인","2019","달맞이길 30","-","중개거래","부산 해운대구","-"
"1528","부산광역시 기장군 기장읍 내리","776","0776","0000","동부산동원로얄듀크","84.4200","202506","21","29,000","103동","6","개인","개인","2009","기장대로 67","-","중개거래","부산 기장군","25.07.03"
"1529","부산광역시 기장군 정관읍 방곡리","385","0385","0000","서희스타힐스","84.7300","202506","21","23,200","-","12","개인","개인","2011","방곡3로 11","-","중개거래","부산 기장군","-"
"1530","부산광역시 부산진구 가야동","700","0700","0000","가야롯데캐슬골드아너","84.9683","202506","21","79,000","-","29","개인","개인","2022","가야대로 538","-","중개거래","부산 부산진구","-"
"1531","부산광역시 부산진구 가야동","700","0700","0000","가야롯데캐슬골드아너","59.9227","202506","21","57,600","-","27","개인","개인","2022","가야대로 538","-","중개거래","부산 부산진구","-"
"1532","부산광역시 영도구 동삼동","1189","1189","0000","롯데캐슬블루오션","59.9600","202506","21","28,000","-","15","개인","개인","2017","절영로 524","-","중개거래","부산 영도구","-"
"1533","부산광역시 영도구 동삼동","1191","1191","0000","비룡벨로스텔라","53.0435","202506","21","13,500","-","5","개인","개인","2019","중리북로21번길 10","-","중개거래","부산 영도구","-"
"1534","부산광역시 영도구 동삼동","1180","1180","0000","부산오션시티푸르지오","84.8011","202506","21","39,000","-","16","개인","개인","2022","동삼오션로 30","-","중개거래","부산 영도구","-"
"1535","부산광역시 영도구 동삼동","1203","1203","0000","오션라이프에일린의뜰2단지","101.9992","202506","21","59,800","-","3","개인","개인","2024","태종로 675","-","중개거래","부산 영도구","-"
"1536","부산광역시 영도구 동삼동","510-37","0510","0037","동삼절영3","41.8500","202506","21","7,300","-","2","개인","개인","1997","와치로 287","-","중개거래","부산 영도구","-"
"1537","부산광역시 북구 금곡동","832","0832","0000","동원역삼정그린코아","59.6329","202506","21","24,000","102","9","개인","개인","2014","효열로 135","-","중개거래","부산 북구","25.07.03"
"1538","부산광역시 북구 금곡동","1885","1885","0000","화명리버빌2차","59.8900","202506","21","24,500","-","9","개인","개인","2003","화명신도시로 244","-","중개거래","부산 북구","-"
"1539","부산광역시 북구 금곡동","1885","1885","0000","화명리버빌2차","59.7900","202506","21","24,500","-","11","개인","개인","2003","화명신도시로 244","-","중개거래","부산 북구","-"
"1540","부산광역시 남구 용호동","980","0980","0000","데시앙해링턴플레이스파크시티","84.9932","202506","21","58,800","-","32","개인","개인","2023","용주로 36","-","중개거래","부산 남구","-"
"1541","부산광역시 해운대구 좌동","1375","1375","0000","경남","134.4700","202506","21","54,500","-","3","개인","개인","1997","좌동순환로99번길 22","-","중개거래","부산 해운대구","-"
"1542","부산광역시 해운대구 좌동","1375","1375","0000","경남","58.8040","202506","21","27,200","-","10","개인","개인","1997","좌동순환로99번길 22","-","중개거래","부산 해운대구","-"
"1543","부산광역시 해운대구 좌동","1333","1333","0000","대우","59.9460","202506","21","35,000","-","7","개인","개인","1996","세실로 19","-","중개거래","부산 해운대구","-"
"1544","부산광역시 해운대구 좌동","1273","1273","0000","대창","101.9400","202506","21","53,000","-","15","개인","개인","1996","대천로67번길 7","-","중개거래","부산 해운대구","-"
"1545","부산광역시 해운대구 좌동","1412","1412","0000","동부","83.6000","202506","21","58,500","-","19","개인","개인","1996","세실로 158","-","중개거래","부산 해운대구","-"
"1546","부산광역시 해운대구 좌동","1412","1412","0000","동부","83.6000","202506","21","58,500","-","19","개인","개인","1996","세실로 158","20250627","중개거래","부산 해운대구","-"
"1547","부산광역시 해운대구 좌동","1398","1398","0000","엘지","59.9400","202506","21","30,500","-","14","개인","개인","1996","대천로103번길 61","-","중개거래","부산 해운대구","-"
"1548","부산광역시 해운대구 좌동","1337","1337","0000","현대","84.4100","202506","21","46,200","-","16","개인","개인","1996","양운로37번길 11","-","중개거래","부산 해운대구","-"
"1549","부산광역시 해운대구 좌동","1310","1310","0000","화목","56.3450","202506","21","41,800","-","15","개인","개인","1996","대천로 187","-","중개거래","부산 해운대구","-"
"1550","부산광역시 해운대구 좌동","1310","1310","0000","화목","56.3450","202506","21","41,000","-","14","개인","개인","1996","대천로 187","-","중개거래","부산 해운대구","-"
"1551","부산광역시 해운대구 좌동","1348","1348","0000","코오롱","59.9850","202506","21","32,500","-","11","개인","개인","1997","대천로 35","-","중개거래","부산 해운대구","-"
"1552","부산광역시 서구 동대신동1가","420","0420","0000","동대신역비스타동원아파트","84.4282","202506","21","53,000","-","21","개인","개인","2021","보수대로154번길 29","-","중개거래","부산 서구","-"
"1553","부산광역시 기장군 정관읍 매학리","723","0723","0000","정관2차동원로얄듀크","59.9970","202506","21","26,000","211","9","개인","개인","2013","정관5로 12","-","중개거래","부산 기장군","25.06.30"
"1554","부산광역시 부산진구 당감동","797","0797","0000","백양뜨란채,주공아파트(1단지)","59.5400","202506","21","13,500","-","5","개인","개인","1999","백양산로53번길 125","-","중개거래","부산 부산진구","-"
"1555","부산광역시 부산진구 당감동","516","0516","0000","개금주공3단지","49.9400","202506","21","14,800","-","2","개인","개인","1989","백양관문로 10","-","중개거래","부산 부산진구","-"
"1556","부산광역시 부산진구 당감동","768-1","0768","0001","백산","51.3200","202506","21","9,500","-","3","개인","개인","1988","백양순환로 55","-","중개거래","부산 부산진구","-"
"1557","부산광역시 기장군 정관읍 달산리","139","0139","0000","재흥","46.8950","202506","21","8,000","1","3","개인","개인","1990","정관로 750-24","-","중개거래","부산 기장군","25.06.23"
"1558","부산광역시 사하구 다대동","1548-13","1548","0013","다대푸른","48.5100","202506","21","8,400","-","15","개인","개인","1996","다대낙조2길 11","-","중개거래","부산 사하구","-"
"1559","부산광역시 사하구 다대동","1670","1670","0000","다대롯데캐슬블루","84.9669","202506","21","39,500","-","21","개인","개인","2014","다송로 23","-","중개거래","부산 사하구","-"
"1560","부산광역시 사하구 다대동","1624","1624","0000","다대동롯데캐슬몰운대","59.9115","202506","21","18,000","-","18","개인","개인","2007","다대낙조2길 100","-","중개거래","부산 사하구","-"
"1561","부산광역시 부산진구 부암동","755","0755","0000","시민공원삼정그린코아더베스트","59.5632","202506","21","40,500","-","17","개인","개인","2022","동평로 176","-","중개거래","부산 부산진구","-"
"1562","부산광역시 부산진구 부암동","751","0751","0000","협성휴포레시티즌파크","84.9712","202506","21","45,400","-","19","개인","개인","2020","동평로 173","-","중개거래","부산 부산진구","-"
"1563","부산광역시 부산진구 부암동","63-3","0063","0003","쌍용스윗닷홈스카이","84.8300","202506","21","37,500","-","5","개인","개인","2007","시민공원로 11","-","중개거래","부산 부산진구","-"
